工步时间,电压(V),容量(Ah),能量(Wh),系统记录时间,最大单体温度(℃)
1:53:46.000,3.1175,297.719757,959.558105,2025/09/26 21:38:14,34.1
1:53:47.000,3.1175,297.763275,959.693787,2025/09/26 21:38:15,34.1
1:53:48.000,3.1177,297.806976,959.829956,2025/09/26 21:38:16,34.1
1:53:49.000,3.1173,297.850586,959.965942,2025/09/26 21:38:17,34.1
1:53:50.000,3.1173,297.894196,960.101868,2025/09/26 21:38:18,34.1
1:53:51.000,3.1172,297.937805,960.237793,2025/09/26 21:38:19,34.1
1:53:52.000,3.1173,297.981445,960.373718,2025/09/26 21:38:20,34.1
1:53:53.000,3.1172,298.025055,960.509644,2025/09/26 21:38:21,34.1
1:53:54.000,3.1172,298.068665,960.645569,2025/09/26 21:38:22,34.1
1:53:55.000,3.1171,298.112274,960.781494,2025/09/26 21:38:23,34.1
1:53:56.000,3.1169,298.155914,960.917603,2025/09/26 21:38:24,34.1
1:53:57.000,3.1171,298.199432,961.053223,2025/09/26 21:38:25,34.1
1:53:58.000,3.1169,298.243103,961.18927,2025/09/26 21:38:26,34.1
1:53:59.000,3.1168,298.286713,961.325195,2025/09/26 21:38:27,34.1
1:54:00.000,3.1166,298.330261,961.460938,2025/09/26 21:38:28,34.2
1:54:01.000,3.1166,298.373932,961.596924,2025/09/26 21:38:29,34.2
1:54:02.000,3.1168,298.418243,961.735046,2025/09/26 21:38:30,34.2
1:54:03.000,3.1167,298.461578,961.870117,2025/09/26 21:38:31,34.2
1:54:04.000,3.1166,298.505096,962.005737,2025/09/26 21:38:32,34.2
1:54:05.000,3.1165,298.548767,962.141724,2025/09/26 21:38:33,34.2
1:54:06.000,3.1164,298.592377,962.277649,2025/09/26 21:38:34,34.2
1:54:07.000,3.1166,298.636017,962.413635,2025/09/26 21:38:35,34.2
1:54:08.000,3.1163,298.679626,962.549561,2025/09/26 21:38:36,34.2
1:54:09.000,3.1163,298.723206,962.685303,2025/09/26 21:38:37,34.2
1:54:10.000,3.1163,298.766815,962.821228,2025/09/26 21:38:38,34.2
1:54:11.000,3.1162,298.810486,962.957214,2025/09/26 21:38:39,34.2
1:54:12.000,3.1163,298.854095,963.09314,2025/09/26 21:38:40,34.2
1:54:13.000,3.1163,298.897003,963.226807,2025/09/26 21:38:41,34.2
1:54:14.000,3.1159,298.941315,963.364868,2025/09/26 21:38:42,34.2
1:54:15.000,3.116,298.984863,963.50061,2025/09/26 21:38:43,34.2
1:54:16.000,3.1159,299.028534,963.636597,2025/09/26 21:38:44,34.2
1:54:17.000,3.1159,299.072144,963.7724,2025/09/26 21:38:45,34.2
1:54:18.000,3.1157,299.115753,963.908264,2025/09/26 21:38:46,34.2
1:54:19.000,3.1158,299.159302,964.044006,2025/09/26 21:38:47,34.2
1:54:20.000,3.1158,299.202972,964.179993,2025/09/26 21:38:48,34.2
1:54:21.000,3.1156,299.246368,964.315125,2025/09/26 21:38:49,34.3
1:54:22.000,3.1156,299.290192,964.45166,2025/09/26 21:38:50,34.3
1:54:23.000,3.1154,299.333801,964.587524,2025/09/26 21:38:51,34.3
1:54:24.000,3.1155,299.377411,964.723389,2025/09/26 21:38:52,34.3
1:54:25.000,3.1154,299.421021,964.859192,2025/09/26 21:38:53,34.3
1:54:26.000,3.1152,299.4646,964.994934,2025/09/26 21:38:54,34.3
1:54:27.000,3.1152,299.50824,965.13092,2025/09/26 21:38:55,34.3
1:54:28.000,3.1151,299.551758,965.266479,2025/09/26 21:38:56,34.3
1:54:29.000,3.1152,299.595459,965.402588,2025/09/26 21:38:57,34.3
1:54:30.000,3.1151,299.639038,965.53833,2025/09/26 21:38:58,34.3
1:54:31.000,3.1152,299.682648,965.674133,2025/09/26 21:38:59,34.3
1:54:32.000,3.1151,299.726044,965.809326,2025/09/26 21:39:00,34.3
1:54:33.000,3.1149,299.769867,965.945801,2025/09/26 21:39:01,34.2
1:54:34.000,3.115,299.813477,966.081604,2025/09/26 21:39:02,34.2
1:54:35.000,3.1147,299.857147,966.217529,2025/09/26 21:39:03,34.2
1:54:36.000,3.1147,299.900696,966.35321,2025/09/26 21:39:04,34.2
1:54:37.000,3.1147,299.944366,966.489136,2025/09/26 21:39:05,34.3
1:54:38.000,3.1145,299.987976,966.624939,2025/09/26 21:39:06,34.3
1:54:39.000,3.1147,300.031586,966.760742,2025/09/26 21:39:07,34.3
1:54:40.000,3.1144,300.075195,966.896545,2025/09/26 21:39:08,34.3
1:54:41.000,3.1146,300.118805,967.032349,2025/09/26 21:39:09,34.3
1:54:42.000,3.1143,300.162415,967.168152,2025/09/26 21:39:10,34.2
1:54:43.000,3.1143,300.206024,967.303955,2025/09/26 21:39:11,34.2
1:54:44.000,3.1143,300.249634,967.439758,2025/09/26 21:39:12,34.2
1:54:45.000,3.1141,300.293182,967.575439,2025/09/26 21:39:13,34.2
1:54:46.000,3.1142,300.336853,967.711365,2025/09/26 21:39:14,34.3
1:54:47.000,3.114,300.380463,967.847168,2025/09/26 21:39:15,34.3
1:54:48.000,3.114,300.424042,967.982849,2025/09/26 21:39:16,34.3
1:54:49.000,3.114,300.467682,968.118774,2025/09/26 21:39:17,34.3
1:54:50.000,3.1139,300.511658,968.255615,2025/09/26 21:39:18,34.3
1:54:51.000,3.1138,300.554871,968.390137,2025/09/26 21:39:19,34.3
1:54:52.000,3.1137,300.598511,968.526062,2025/09/26 21:39:20,34.3
1:54:53.000,3.1136,300.64212,968.661804,2025/09/26 21:39:21,34.3
1:54:54.000,3.1136,300.68573,968.797607,2025/09/26 21:39:22,34.3
1:54:55.000,3.1136,300.729309,968.933228,2025/09/26 21:39:23,34.2
1:54:56.000,3.1135,300.771881,969.065735,2025/09/26 21:39:24,34.2
1:54:57.000,3.1133,300.816559,969.204895,2025/09/26 21:39:25,34.2
1:54:58.000,3.1136,300.860229,969.340759,2025/09/26 21:39:26,34.2
1:54:59.000,3.1133,300.903778,969.476379,2025/09/26 21:39:27,34.2
1:55:00.000,3.1131,300.947449,969.612305,2025/09/26 21:39:28,34.2
1:55:01.000,3.1133,300.991028,969.747925,2025/09/26 21:39:29,34.2
1:55:02.000,3.1131,301.034637,969.883667,2025/09/26 21:39:30,34.2
1:55:03.000,3.1132,301.078247,970.019409,2025/09/26 21:39:31,34.2
1:55:04.000,3.1131,301.121887,970.155273,2025/09/26 21:39:32,34.2
1:55:05.000,3.1128,301.165466,970.290894,2025/09/26 21:39:33,34.2
1:55:06.000,3.113,301.209015,970.426514,2025/09/26 21:39:34,34.2
1:55:07.000,3.1128,301.252625,970.562195,2025/09/26 21:39:35,34.3
1:55:08.000,3.1128,301.296234,970.697937,2025/09/26 21:39:36,34.3
1:55:09.000,3.1128,301.339905,970.833801,2025/09/26 21:39:37,34.3
1:55:10.000,3.1126,301.383514,970.969482,2025/09/26 21:39:38,34.3
1:55:11.000,3.1126,301.427094,971.105103,2025/09/26 21:39:39,34.2
1:55:12.000,3.1124,301.470703,971.240784,2025/09/26 21:39:40,34.2
1:55:13.000,3.1126,301.514313,971.376526,2025/09/26 21:39:41,34.2
1:55:14.000,3.1123,301.557922,971.512207,2025/09/26 21:39:42,34.2
1:55:15.000,3.1122,301.601562,971.648071,2025/09/26 21:39:43,34.2
1:55:16.000,3.1121,301.645172,971.783813,2025/09/26 21:39:44,34.3
1:55:17.000,3.112,301.688751,971.919373,2025/09/26 21:39:45,34.3
1:55:18.000,3.1119,301.732391,972.055176,2025/09/26 21:39:46,34.3
1:55:19.000,3.112,301.776001,972.190918,2025/09/26 21:39:47,34.3
1:55:20.000,3.1119,301.81958,972.326477,2025/09/26 21:39:48,34.2
1:55:21.000,3.112,301.86322,972.46228,2025/09/26 21:39:49,34.2
1:55:22.000,3.1117,301.90683,972.597961,2025/09/26 21:39:50,34.2
1:55:23.000,3.1117,301.950439,972.733582,2025/09/26 21:39:51,34.2
1:55:24.000,3.1117,301.994049,972.869263,2025/09/26 21:39:52,34.2
1:55:25.000,3.1116,302.037659,973.004944,2025/09/26 21:39:53,34.2
1:55:26.000,3.1115,302.081299,973.140625,2025/09/26 21:39:54,34.2
1:55:27.000,3.1114,302.124908,973.276306,2025/09/26 21:39:55,34.2
1:55:28.000,3.1114,302.168518,973.411987,2025/09/26 21:39:56,34.3
1:55:29.000,3.1112,302.210541,973.542603,2025/09/26 21:39:57,34.3
1:55:30.000,3.1113,302.255737,973.68335,2025/09/26 21:39:58,34.3
1:55:31.000,3.1111,302.299286,973.818848,2025/09/26 21:39:59,34.3
1:55:32.000,3.1111,302.342987,973.954773,2025/09/26 21:40:00,34.3
1:55:33.000,3.111,302.386566,974.090332,2025/09/26 21:40:01,34.3
1:55:34.000,3.1108,302.430206,974.226135,2025/09/26 21:40:02,34.3
1:55:35.000,3.1109,302.473785,974.361572,2025/09/26 21:40:03,34.3
1:55:36.000,3.111,302.517395,974.497253,2025/09/26 21:40:04,34.3
1:55:37.000,3.1107,302.561005,974.632874,2025/09/26 21:40:05,34.3
1:55:38.000,3.1107,302.604584,974.768372,2025/09/26 21:40:06,34.3
1:55:39.000,3.1106,302.648224,974.904114,2025/09/26 21:40:07,34.3
1:55:40.000,3.1105,302.691132,975.037598,2025/09/26 21:40:08,34.3
1:55:41.000,3.1105,302.735443,975.175354,2025/09/26 21:40:09,34.3
1:55:42.000,3.1103,302.779053,975.311035,2025/09/26 21:40:10,34.3
1:55:43.000,3.1103,302.822327,975.445557,2025/09/26 21:40:11,34.3
1:55:44.000,3.1101,302.866272,975.582275,2025/09/26 21:40:12,34.3
1:55:45.000,3.1101,302.909882,975.717896,2025/09/26 21:40:13,34.3
1:55:46.000,3.1099,302.953461,975.853394,2025/09/26 21:40:14,34.3
1:55:47.000,3.11,302.997101,975.989136,2025/09/26 21:40:15,34.3
1:55:48.000,3.11,303.04071,976.124756,2025/09/26 21:40:16,34.3
1:55:49.000,3.1098,303.08432,976.260315,2025/09/26 21:40:17,34.3
1:55:50.000,3.11,303.12793,976.395935,2025/09/26 21:40:18,34.3
1:55:51.000,3.1098,303.17157,976.531494,2025/09/26 21:40:19,34.3
1:55:52.000,3.1096,303.215118,976.666992,2025/09/26 21:40:20,34.3
1:55:53.000,3.1097,303.258728,976.802551,2025/09/26 21:40:21,34.3
1:55:54.000,3.1093,303.302399,976.938293,2025/09/26 21:40:22,34.3
1:55:55.000,3.1094,303.345947,977.07373,2025/09/26 21:40:23,34.3
1:55:56.000,3.1094,303.389557,977.20929,2025/09/26 21:40:24,34.3
1:55:57.000,3.1093,303.433228,977.345032,2025/09/26 21:40:25,34.3
1:55:58.000,3.1091,303.476837,977.480591,2025/09/26 21:40:26,34.3
1:55:59.000,3.1091,303.520447,977.616211,2025/09/26 21:40:27,34.3
1:56:00.000,3.1091,303.56427,977.752441,2025/09/26 21:40:28,34.3
1:56:01.000,3.1089,303.607605,977.887207,2025/09/26 21:40:29,34.4
1:56:02.000,3.1089,303.651245,978.022766,2025/09/26 21:40:30,34.4
1:56:03.000,3.1089,303.694885,978.158386,2025/09/26 21:40:31,34.4
1:56:04.000,3.1088,303.738495,978.293945,2025/09/26 21:40:32,34.4
1:56:05.000,3.1086,303.782104,978.429504,2025/09/26 21:40:33,34.4
1:56:06.000,3.1084,303.825684,978.56488,2025/09/26 21:40:34,34.3
1:56:07.000,3.1086,303.869324,978.700562,2025/09/26 21:40:35,34.3
1:56:08.000,3.1086,303.912933,978.836121,2025/09/26 21:40:36,34.3
1:56:09.000,3.1084,303.956543,978.97168,2025/09/26 21:40:37,34.3
1:56:10.000,3.1082,304.000122,979.107056,2025/09/26 21:40:38,34.3
1:56:11.000,3.108,304.043762,979.242737,2025/09/26 21:40:39,34.3
1:56:12.000,3.1082,304.087372,979.378296,2025/09/26 21:40:40,34.3
1:56:13.000,3.1081,304.130981,979.513855,2025/09/26 21:40:41,34.3
1:56:14.000,3.108,304.174377,979.648682,2025/09/26 21:40:42,34.3
1:56:15.000,3.108,304.21817,979.784729,2025/09/26 21:40:43,34.3
1:56:16.000,3.1079,304.261871,979.920471,2025/09/26 21:40:44,34.3
1:56:17.000,3.1079,304.30545,980.055847,2025/09/26 21:40:45,34.3
1:56:18.000,3.1076,304.34906,980.191345,2025/09/26 21:40:46,34.3
1:56:19.000,3.1075,304.3927,980.326965,2025/09/26 21:40:47,34.3
1:56:20.000,3.1074,304.436279,980.462341,2025/09/26 21:40:48,34.3
1:56:21.000,3.1073,304.479889,980.597839,2025/09/26 21:40:49,34.3
1:56:22.000,3.1073,304.523499,980.733337,2025/09/26 21:40:50,34.3
1:56:23.000,3.1072,304.567108,980.868835,2025/09/26 21:40:51,34.3
1:56:24.000,3.1072,304.610718,981.004333,2025/09/26 21:40:52,34.3
1:56:25.000,3.107,304.654327,981.139832,2025/09/26 21:40:53,34.3
1:56:26.000,3.1069,304.697876,981.275208,2025/09/26 21:40:54,34.3
1:56:27.000,3.1069,304.741577,981.410889,2025/09/26 21:40:55,34.3
1:56:28.000,3.1066,304.785156,981.546265,2025/09/26 21:40:56,34.3
1:56:29.000,3.1068,304.828766,981.681702,2025/09/26 21:40:57,34.3
1:56:30.000,3.1066,304.872375,981.817139,2025/09/26 21:40:58,34.3
1:56:31.000,3.1065,304.915985,981.952576,2025/09/26 21:40:59,34.3
1:56:32.000,3.1065,304.959595,982.088074,2025/09/26 21:41:00,34.3
1:56:33.000,3.1065,305.003418,982.224182,2025/09/26 21:41:01,34.3
1:56:34.000,3.1063,305.047272,982.360352,2025/09/26 21:41:02,34.3
1:56:35.000,3.1062,305.09082,982.495667,2025/09/26 21:41:03,34.3
1:56:36.000,3.1062,305.134491,982.631226,2025/09/26 21:41:04,34.3
1:56:37.000,3.106,305.17804,982.766541,2025/09/26 21:41:05,34.3
1:56:38.000,3.1059,305.22171,982.9021,2025/09/26 21:41:06,34.3
1:56:39.000,3.1059,305.265259,983.037415,2025/09/26 21:41:07,34.3
1:56:40.000,3.1058,305.308929,983.172913,2025/09/26 21:41:08,34.4
1:56:41.000,3.1058,305.352539,983.30835,2025/09/26 21:41:09,34.4
1:56:42.000,3.1055,305.396088,983.443604,2025/09/26 21:41:10,34.4
1:56:43.000,3.1055,305.439697,983.579041,2025/09/26 21:41:11,34.4
1:56:44.000,3.1055,305.483398,983.714722,2025/09/26 21:41:12,34.4
1:56:45.000,3.1053,305.527008,983.850159,2025/09/26 21:41:13,34.4
1:56:46.000,3.1051,305.570496,983.985107,2025/09/26 21:41:14,34.4
1:56:47.000,3.1052,305.614166,984.120667,2025/09/26 21:41:15,34.4
1:56:48.000,3.105,305.657166,984.254211,2025/09/26 21:41:16,34.4
1:56:49.000,3.105,305.701843,984.392944,2025/09/26 21:41:17,34.4
1:56:50.000,3.1047,305.745453,984.52832,2025/09/26 21:41:18,34.4
1:56:51.000,3.1049,305.789062,984.663696,2025/09/26 21:41:19,34.4
1:56:52.000,3.1047,305.832703,984.799072,2025/09/26 21:41:20,34.4
1:56:53.000,3.1044,305.876312,984.934448,2025/09/26 21:41:21,34.4
1:56:54.000,3.1045,305.919861,985.069702,2025/09/26 21:41:22,34.4
1:56:55.000,3.1044,305.963531,985.2052,2025/09/26 21:41:23,34.4
1:56:56.000,3.1042,306.007141,985.340576,2025/09/26 21:41:24,34.4
1:56:57.000,3.1044,306.050751,985.475891,2025/09/26 21:41:25,34.4
1:56:58.000,3.104,306.094299,985.611145,2025/09/26 21:41:26,34.4
1:56:59.000,3.104,306.137695,985.74585,2025/09/26 21:41:27,34.4
1:57:00.000,3.1041,306.181488,985.881714,2025/09/26 21:41:28,34.4
1:57:01.000,3.1038,306.225128,986.017212,2025/09/26 21:41:29,34.4
1:57:02.000,3.1036,306.268799,986.152649,2025/09/26 21:41:30,34.4
1:57:03.000,3.1035,306.312408,986.287964,2025/09/26 21:41:31,34.4
1:57:04.000,3.1037,306.356018,986.423279,2025/09/26 21:41:32,34.4
1:57:05.000,3.1035,306.399628,986.558655,2025/09/26 21:41:33,34.4
1:57:06.000,3.1035,306.443207,986.693848,2025/09/26 21:41:34,34.4
1:57:07.000,3.1033,306.486847,986.829285,2025/09/26 21:41:35,34.4
1:57:08.000,3.1032,306.530365,986.964355,2025/09/26 21:41:36,34.4
1:57:09.000,3.1031,306.574066,987.099915,2025/09/26 21:41:37,34.4
1:57:10.000,3.1028,306.617554,987.234802,2025/09/26 21:41:38,34.4
1:57:11.000,3.1028,306.661255,987.370422,2025/09/26 21:41:39,34.4
1:57:12.000,3.1027,306.704956,987.50592,2025/09/26 21:41:40,34.4
1:57:13.000,3.1026,306.748413,987.640808,2025/09/26 21:41:41,34.4
1:57:14.000,3.1025,306.792084,987.776245,2025/09/26 21:41:42,34.4
1:57:15.000,3.1025,306.835693,987.911499,2025/09/26 21:41:43,34.4
1:57:16.000,3.1026,306.878662,988.044739,2025/09/26 21:41:44,34.4
1:57:17.000,3.1022,306.922974,988.18219,2025/09/26 21:41:45,34.4
1:57:18.000,3.1022,306.966492,988.3172,2025/09/26 21:41:46,34.4
1:57:19.000,3.1021,307.011353,988.456421,2025/09/26 21:41:47,34.4
1:57:20.000,3.1019,307.054657,988.590698,2025/09/26 21:41:48,34.4
1:57:21.000,3.1017,307.098328,988.726074,2025/09/26 21:41:49,34.4
1:57:22.000,3.1019,307.141876,988.861206,2025/09/26 21:41:50,34.4
1:57:23.000,3.1015,307.185486,988.99646,2025/09/26 21:41:51,34.4
1:57:24.000,3.1015,307.229095,989.131653,2025/09/26 21:41:52,34.4
1:57:25.000,3.1014,307.272644,989.266663,2025/09/26 21:41:53,34.4
1:57:26.000,3.1013,307.316315,989.402161,2025/09/26 21:41:54,34.4
1:57:27.000,3.1011,307.35968,989.53656,2025/09/26 21:41:55,34.4
1:57:28.000,3.101,307.403503,989.672485,2025/09/26 21:41:56,34.4
1:57:29.000,3.101,307.447174,989.807861,2025/09/26 21:41:57,34.4
1:57:30.000,3.101,307.490784,989.943054,2025/09/26 21:41:58,34.4
1:57:31.000,3.1007,307.534393,990.078247,2025/09/26 21:41:59,34.4
1:57:32.000,3.1006,307.578003,990.21344,2025/09/26 21:42:00,34.4
1:57:33.000,3.1007,307.621613,990.348389,2025/09/26 21:42:01,34.4
1:57:34.000,3.1006,307.665222,990.483826,2025/09/26 21:42:03,34.4
1:57:35.000,3.1003,307.708771,990.618896,2025/09/26 21:42:03,34.4
1:57:36.000,3.1003,307.75238,990.754089,2025/09/26 21:42:04,34.4
1:57:37.000,3.1001,307.79599,990.889282,2025/09/26 21:42:05,34.4
1:57:38.000,3.1001,307.839661,991.024597,2025/09/26 21:42:06,34.4
1:57:39.000,3.1,307.883179,991.159485,2025/09/26 21:42:07,34.4
1:57:40.000,3.0998,307.92688,991.294922,2025/09/26 21:42:08,34.4
1:57:41.000,3.0997,307.970184,991.429138,2025/09/26 21:42:09,34.4
1:57:42.000,3.0995,308.014069,991.565125,2025/09/26 21:42:10,34.4
1:57:43.000,3.0994,308.057709,991.700378,2025/09/26 21:42:11,34.4
1:57:44.000,3.0993,308.101288,991.835388,2025/09/26 21:42:12,34.4
1:57:45.000,3.0993,308.144928,991.970703,2025/09/26 21:42:14,34.4
1:57:46.000,3.0991,308.188538,992.105835,2025/09/26 21:42:14,34.4
1:57:47.000,3.0991,308.232147,992.240967,2025/09/26 21:42:15,34.4
1:57:48.000,3.0991,308.275726,992.375977,2025/09/26 21:42:16,34.4
1:57:49.000,3.0987,308.319336,992.511047,2025/09/26 21:42:17,34.4
1:57:50.000,3.0986,308.362976,992.646301,2025/09/26 21:42:18,34.4
1:57:51.000,3.0986,308.406586,992.781433,2025/09/26 21:42:19,34.4
1:57:52.000,3.0983,308.450195,992.916504,2025/09/26 21:42:20,34.4
1:57:53.000,3.0982,308.493805,993.051636,2025/09/26 21:42:22,34.4
1:57:54.000,3.0982,308.537384,993.186584,2025/09/26 21:42:22,34.4
1:57:55.000,3.098,308.580994,993.321716,2025/09/26 21:42:23,34.4
1:57:56.000,3.0979,308.624695,993.457031,2025/09/26 21:42:24,34.4
1:57:57.000,3.0977,308.668182,993.591675,2025/09/26 21:42:25,34.4
1:57:58.000,3.0978,308.711823,993.726929,2025/09/26 21:42:26,34.4
1:57:59.000,3.0975,308.755493,993.862122,2025/09/26 21:42:27,34.4
1:58:00.000,3.0974,308.799103,993.997192,2025/09/26 21:42:28,34.4
1:58:01.000,3.0973,308.842712,994.132202,2025/09/26 21:42:29,34.4
1:58:02.000,3.0972,308.886322,994.267273,2025/09/26 21:42:30,34.4
1:58:03.000,3.0972,308.929932,994.402344,2025/09/26 21:42:31,34.4
1:58:04.000,3.0969,308.97345,994.537109,2025/09/26 21:42:33,34.4
1:58:05.000,3.0969,309.017151,994.672424,2025/09/26 21:42:33,34.4
1:58:06.000,3.0966,309.060059,994.805237,2025/09/26 21:42:34,34.4
1:58:07.000,3.0966,309.10437,994.942444,2025/09/26 21:42:35,34.4
1:58:08.000,3.0965,309.14798,995.077454,2025/09/26 21:42:36,34.4
1:58:09.000,3.0961,309.191589,995.212463,2025/09/26 21:42:37,34.4
1:58:10.000,3.0963,309.235199,995.347473,2025/09/26 21:42:38,34.4
1:58:11.000,3.0958,309.278564,995.481689,2025/09/26 21:42:39,34.4
1:58:12.000,3.0956,309.322388,995.617371,2025/09/26 21:42:40,34.4
1:58:13.000,3.0957,309.366028,995.752441,2025/09/26 21:42:41,34.4
1:58:14.000,3.0954,309.409607,995.887329,2025/09/26 21:42:43,34.4
1:58:15.000,3.0956,309.453247,996.0224,2025/09/26 21:42:43,34.4
1:58:16.000,3.0953,309.496857,996.15741,2025/09/26 21:42:44,34.4
1:58:17.000,3.0951,309.540466,996.292358,2025/09/26 21:42:45,34.4
1:58:18.000,3.0951,309.584076,996.427307,2025/09/26 21:42:46,34.4
1:58:19.000,3.095,309.627716,996.562256,2025/09/26 21:42:47,34.4
1:58:20.000,3.0947,309.671265,996.697083,2025/09/26 21:42:49,34.4
1:58:21.000,3.0944,309.714874,996.832031,2025/09/26 21:42:49,34.4
1:58:22.000,3.0944,309.758545,996.967102,2025/09/26 21:42:50,34.4
1:58:23.000,3.0944,309.802094,997.101868,2025/09/26 21:42:51,34.4
1:58:24.000,3.094,309.845886,997.237366,2025/09/26 21:42:52,34.4
1:58:25.000,3.0941,309.889313,997.371704,2025/09/26 21:42:53,34.4
1:58:26.000,3.0938,309.932922,997.506653,2025/09/26 21:42:54,34.4
1:58:27.000,3.0937,309.976593,997.641663,2025/09/26 21:42:55,34.4
1:58:28.000,3.0937,310.020142,997.776428,2025/09/26 21:42:56,34.4
1:58:29.000,3.0933,310.063751,997.911316,2025/09/26 21:42:57,34.4
1:58:30.000,3.0934,310.107422,998.046326,2025/09/26 21:42:58,34.4
1:58:31.000,3.093,310.151001,998.181091,2025/09/26 21:42:59,34.4
1:58:32.000,3.0931,310.194641,998.316101,2025/09/26 21:43:00,34.4
1:58:33.000,3.0928,310.23822,998.450806,2025/09/26 21:43:01,34.5
1:58:34.000,3.0924,310.28186,998.585754,2025/09/26 21:43:02,34.5
1:58:35.000,3.0926,310.325439,998.720459,2025/09/26 21:43:03,34.5
1:58:36.000,3.0922,310.36908,998.855469,2025/09/26 21:43:04,34.5
1:58:37.000,3.0921,310.412659,998.990173,2025/09/26 21:43:05,34.5
1:58:38.000,3.0918,310.456299,999.125122,2025/09/26 21:43:06,34.5
1:58:39.000,3.092,310.499908,999.259949,2025/09/26 21:43:07,34.5
1:58:40.000,3.0916,310.543518,999.394775,2025/09/26 21:43:08,34.5
1:58:41.000,3.0914,310.587067,999.529297,2025/09/26 21:43:09,34.5
1:58:42.000,3.0913,310.630737,999.664368,2025/09/26 21:43:10,34.5
1:58:43.000,3.0913,310.674652,999.80011,2025/09/26 21:43:11,34.5
1:58:44.000,3.0909,310.717926,999.933838,2025/09/26 21:43:12,34.5
1:58:45.000,3.0909,310.761597,1000.068726,2025/09/26 21:43:13,34.5
1:58:46.000,3.0906,310.805145,1000.203308,2025/09/26 21:43:14,34.5
1:58:47.000,3.0905,310.848816,1000.338257,2025/09/26 21:43:15,34.5
1:58:48.000,3.0902,310.892426,1000.472961,2025/09/26 21:43:16,34.5
1:58:49.000,3.0902,310.936035,1000.607727,2025/09/26 21:43:17,34.5
1:58:50.000,3.09,310.979645,1000.742493,2025/09/26 21:43:19,34.5
1:58:51.000,3.0896,311.023193,1000.877075,2025/09/26 21:43:19,34.5
1:58:52.000,3.0895,311.067108,1001.012756,2025/09/26 21:43:20,34.5
1:58:53.000,3.0893,311.110413,1001.146484,2025/09/26 21:43:22,34.5
1:58:54.000,3.0892,311.154022,1001.28125,2025/09/26 21:43:22,34.5
1:58:55.000,3.0891,311.197693,1001.416077,2025/09/26 21:43:23,34.5
1:58:56.000,3.0889,311.241302,1001.55072,2025/09/26 21:43:24,34.5
1:58:57.000,3.0886,311.284576,1001.684326,2025/09/26 21:43:25,34.5
1:58:58.000,3.0883,311.328522,1001.820068,2025/09/26 21:43:26,34.5
1:58:59.000,3.0883,311.372131,1001.954773,2025/09/26 21:43:27,34.5
1:59:00.000,3.0881,311.41571,1002.089294,2025/09/26 21:43:28,34.5
1:59:01.000,3.0877,311.459351,1002.22406,2025/09/26 21:43:29,34.5
1:59:02.000,3.0875,311.50296,1002.358704,2025/09/26 21:43:30,34.5
1:59:03.000,3.0874,311.546539,1002.493164,2025/09/26 21:43:31,34.5
1:59:04.000,3.0872,311.59024,1002.628052,2025/09/26 21:43:32,34.5
1:59:05.000,3.0872,311.633789,1002.762573,2025/09/26 21:43:33,34.5
1:59:06.000,3.0869,311.67746,1002.897278,2025/09/26 21:43:35,34.5
1:59:07.000,3.0865,311.721008,1003.031738,2025/09/26 21:43:35,34.5
1:59:08.000,3.0864,311.764618,1003.166321,2025/09/26 21:43:36,34.5
1:59:09.000,3.0864,311.806702,1003.296204,2025/09/26 21:43:37,34.5
1:59:10.000,3.0858,311.851868,1003.435486,2025/09/26 21:43:38,34.5
1:59:11.000,3.086,311.895416,1003.569885,2025/09/26 21:43:39,34.5
1:59:12.000,3.0855,311.938782,1003.703613,2025/09/26 21:43:40,34.5
1:59:13.000,3.0854,311.982697,1003.839111,2025/09/26 21:43:41,34.5
1:59:14.000,3.0852,312.026306,1003.973633,2025/09/26 21:43:42,34.5
1:59:15.000,3.0849,312.069214,1004.105957,2025/09/26 21:43:43,34.5
1:59:16.000,3.0846,312.113922,1004.243835,2025/09/26 21:43:45,34.5
1:59:17.000,3.0844,312.157562,1004.378479,2025/09/26 21:43:45,34.5
1:59:18.000,3.0843,312.200043,1004.50946,2025/09/26 21:43:46,34.5
1:59:19.000,3.084,312.244751,1004.647339,2025/09/26 21:43:47,34.5
1:59:20.000,3.0837,312.288391,1004.781921,2025/09/26 21:43:48,34.5
1:59:21.000,3.0834,312.332062,1004.916504,2025/09/26 21:43:49,34.5
